"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"ext","no.skilled.attendant","under5",,,,,,,,19983693
"ext","no.skilled.attendant","urban",,,,,,,,19983693
"ext","non.p20","p20",0,98,2,0,0,0,0,19983693
"ext","non.p20","primary",,,,0,,,0,19983693
"ext","non.p20","rural",0,98,,0,,,0,19983693
"ext","non.p20","secondary",,,,0,,,0,19983693
"ext","non.p20","stunted",,,,0,,,0,19983693
"ext","non.p20","under5",0,98,,0,,,0,19983693
"ext","non.p20","urban",0,98,,0,,,0,19983693
"ext","p20","primary",,,,,,,,19983693
"ext","p20","rural",0,2,,0,,,,19983693
"ext","p20","secondary",,,,,,,,19983693
"ext","p20","stunted",,,,,,,,19983693
"ext","p20","under5",0,2,,0,,,,19983693
"ext","p20","urban",0,2,,0,,,,19983693
"ext","primary","rural",,,,,,,,19983693
"ext","primary","secondary",,,,,,,,19983693
"ext","primary","stunted",,,,,,,,19983693
"ext","primary","under5",,,,,,,,19983693
"ext","primary","urban",,,,,,,,19983693
"ext","rural","secondary",,,,,,,,19983693
"ext","rural","stunted",,,,,,,,19983693
"ext","rural","under5",0,,,,,,,19983693
"ext","rural","urban",0,,,,,,,19983693
"ext","secondary","stunted",,,,,,,,19983693
"ext","secondary","under5",,,,,,,,19983693
"ext","secondary","urban",,,,,,,,19983693
"ext","stunted","under5",,,,,,,,19983693
"ext","stunted","urban",,,,,,,,19983693
"ext","under5","urban",0,,,,,,,19983693
"female","fifteento49","fiveto14",,,,,,,,19983693
"female","fifteento49","gt49",,,,,,,,19983693
"female","fifteento49","higher",,,,,,,,19983693
"female","fifteento49","male",,,,,,,,19983693
"female","fifteento49","no.birth.reg",,,,,,,,19983693
"female","fifteento49","no.educ",,,,,,,,19983693
"female","fifteento49","no.skilled.attendant",,,,,,,,19983693
"female","fifteento49","non.p20",,,98,,,,,19983693
"female","fifteento49","p20",,,2,,,,,19983693
"female","fifteento49","primary",,,,,,,,19983693
"female","fifteento49","rural",,,,,,,,19983693
"female","fifteento49","secondary",,,,,,,,19983693
"female","fifteento49","stunted",,,,,,,,19983693
"female","fifteento49","under5",,,,,,,,19983693
"female","fifteento49","urban",,,,,,,,19983693
"female","fiveto14","gt49",,,,,,,,19983693
"female","fiveto14","higher",,,,,,,,19983693
"female","fiveto14","male",,,,,,,,19983693
"female","fiveto14","no.birth.reg",,,,,,,,19983693
"female","fiveto14","no.educ",,,,,,,,19983693
"female","fiveto14","no.skilled.attendant",,,,,,,,19983693
"female","fiveto14","non.p20",,,98,,,,,19983693
"female","fiveto14","p20",,,2,,,,,19983693
"female","fiveto14","primary",,,,,,,,19983693
"female","fiveto14","rural",,,,,,,,19983693
"female","fiveto14","secondary",,,,,,,,19983693
"female","fiveto14","stunted",,,,,,,,19983693
"female","fiveto14","under5",,,,,,,,19983693
"female","fiveto14","urban",,,,,,,,19983693
"female","gt49","higher",,,,,,,,19983693
"female","gt49","male",,,,,,,,19983693
"female","gt49","no.birth.reg",,,,,,,,19983693
"female","gt49","no.educ",,,,,,,,19983693
"female","gt49","no.skilled.attendant",,,,,,,,19983693
"female","gt49","non.p20",,,98,,,,,19983693
"female","gt49","p20",,,2,,,,,19983693
"female","gt49","primary",,,,,,,,19983693
"female","gt49","rural",,,,,,,,19983693
"female","gt49","secondary",,,,,,,,19983693
"female","gt49","stunted",,,,,,,,19983693
"female","gt49","under5",,,,,,,,19983693
"female","gt49","urban",,,,,,,,19983693
"female","higher","male",,,,,,,,19983693
"female","higher","no.birth.reg",,,,,,,,19983693
"female","higher","no.educ",,,,,,,,19983693
"female","higher","no.skilled.attendant",,,,,,,,19983693
"female","higher","non.p20",,,,,,,,19983693
"female","higher","p20",,,,,,,,19983693
"female","higher","primary",,,,,,,,19983693
"female","higher","rural",,,,,,,,19983693
"female","higher","secondary",,,,,,,,19983693
"female","higher","stunted",,,,,,,,19983693
"female","higher","under5",,,,,,,,19983693
"female","higher","urban",,,,,,,,19983693
"female","male","no.birth.reg",,,,,,,,19983693
"female","male","no.educ",,,,,,,,19983693
"female","male","no.skilled.attendant",,,,,,,,19983693
"female","male","non.p20",,,98,,,,,19983693
"female","male","p20",,,2,,,,,19983693
"female","male","primary",,,,,,,,19983693
"female","male","rural",,,,,,,,19983693
"female","male","secondary",,,,,,,,19983693
"female","male","stunted",,,,,,,,19983693
"female","male","under5",,,,,,,,19983693
"female","male","urban",,,,,,,,19983693
"female","no.birth.reg","no.educ",,,,,,,,19983693
"female","no.birth.reg","no.skilled.attendant",,,,,,,,19983693
"female","no.birth.reg","non.p20",,,,,,,,19983693
"female","no.birth.reg","p20",,,,,,,,19983693
"female","no.birth.reg","primary",,,,,,,,19983693
"female","no.birth.reg","rural",,,,,,,,19983693
"female","no.birth.reg","secondary",,,,,,,,19983693
"female","no.birth.reg","stunted",,,,,,,,19983693
"female","no.birth.reg","under5",,,,,,,,19983693
"female","no.birth.reg","urban",,,,,,,,19983693
"female","no.educ","no.skilled.attendant",,,,,,,,19983693
"female","no.educ","non.p20",,,,,,,,19983693
"female","no.educ","p20",,,,,,,,19983693
"female","no.educ","primary",,,,,,,,19983693
"female","no.educ","rural",,,,,,,,19983693
"female","no.educ","secondary",,,,,,,,19983693
"female","no.educ","stunted",,,,,,,,19983693
"female","no.educ","under5",,,,,,,,19983693
"female","no.educ","urban",,,,,,,,19983693
"female","no.skilled.attendant","non.p20",,,,,,,,19983693
"female","no.skilled.attendant","p20",,,,,,,,19983693
"female","no.skilled.attendant","primary",,,,,,,,19983693
"female","no.skilled.attendant","rural",,,,,,,,19983693
"female","no.skilled.attendant","secondary",,,,,,,,19983693
